1099945787,6,2
1100467347,13,2
1100206890,3,2
1100544080,2,2
1100531646,19,2
1101676645,2,7
1095189649,2,2
1101195777,2,2
1104509251,2,2
1121124665,9,4
1130097750,12,2
1128879025,5,2
1128878533,9,2
1121124665,9,5
1108109780,2,2
1141684164,2,5
1143628379,5,2
1150721631,2,7
1160239304,2,3
1155897122,3,2
1158314199,7,3
1159443456,3,3
1160480004,3,2
1158432234,3,6
1159485883,6,2
1162283809,6,3
1165916324,3,3
1160336351,3,2
1163497260,3,3
1160400344,4,2
1166794697,2,2
1158328272,2,6
1163090741,3,3
1159025570,5,2
1166009705,7,2
1165015135,2,4
1159986580,5,3
1160254502,3,2
1165488995,2,3
1158125017,2,2
1159883801,2,2
1158678781,2,2
1159136784,3,2
1165680715,3,4
1165253938,2,2
1161773939,3,2
1161094531,2,3
1163179616,2,2
1154109642,2,2
1165232170,2,2
1166439427,4,3
1157132532,4,11
1156864781,2,2
1173264894,2,2
1176923090,2,3
1178735674,2,3
1175851005,2,3
1177633898,3,2
1184622909,4,2
1176406469,5,2
1181003821,10,5
1197568017,2,4
1179919767,3,2
1171064726,3,2
1172158062,5,2
1180215931,4,13
1193007336,2,26
1177372117,2,3
1180262118,2,12
1175629172,5,2
1168533322,3,3
1172489574,2,2
1174523406,2,3
1199095364,2,6
1179006022,2,2
1167991471,3,3
1179485905,2,2
1171381576,2,4
1179142493,6,2
1194461301,2,2
1178105495,3,2
1196797535,2,26
1171651784,4,4
1171453172,2,3
1168256146,2,2
1169032809,2,3
1175849576,3,3
1168966132,3,2
1177096679,2,3
1171242770,2,2
1170947307,2,3
1212067885,2,14
1216594198,2,3
1209081079,2,2
1243952648,3,2
