1290022273,3,2
1291017453,2,2
1291328412,2,2
1291676601,3,2
1292364087,3,2
1292449893,2,2
1292455922,2,2
1292703129,2,2
1293308694,2,2
1296067982,6,2
1296913726,2,2
1297810982,3,2
1297812720,2,2
1298020736,5,2
1299249095,2,2
1299587677,3,2
1302297850,3,2
1302313343,2,2
1302324642,2,2
1305488653,3,2
1307221702,2,2
1307319453,3,2
1308570246,2,2
1308570382,2,2
1309958362,2,2
1309967741,5,2
1310392977,2,2
1310717417,3,2
1310718337,2,2
1311205912,2,2
1311254588,2,2
1311268030,2,2
1312103511,2,2
1312188558,2,2
1312810447,2,2
1312886004,2,2
1313226538,2,2
1313245651,2,2
1313415168,2,2
1313420201,2,2
1313969440,8,2
1313995884,2,2
1314273754,3,2
1314273877,3,2
1314313810,2,2
1314348944,2,2
1314356167,2,2
1314718268,3,2
1314728528,2,2
1315044635,2,2
1315203654,2,2
1315431149,2,2
1315490137,2,2
