1296130811,4,3
1291594470,3,2
1296423867,3,2
1296913726,2,2
1296927048,3,2
1297420327,6,2
1297810982,3,2
1297812720,2,2
1298020736,5,2
1298367469,5,2
1299249095,2,2
1299587677,3,2
1300111346,2,2
1300477805,3,2
1300628445,7,2
1300976955,3,2
1301575628,3,2
1301594064,2,2
1301605474,6,2
1302183520,4,2
1302215059,9,2
1302211556,7,2
1302214071,5,2
1302297850,3,2
1302313343,2,2
1302324642,2,2
1302476529,6,2
1302604906,3,2
1302610678,3,2
1302633219,7,3
1302639067,9,2
1303383864,4,2
1303378787,3,2
1303415119,3,2
1303751308,2,2
1304009120,5,2
1304038447,4,2
1304704598,4,3
1304979107,3,2
1305488653,3,2
1305552535,3,2
1305650209,4,4
1305663200,13,2
1305976520,4,2
1306262365,8,2
1306402296,6,2
1306500515,3,2
1306522244,2,2
1307221702,2,2
1307319453,3,2
1307808596,3,4
1308570246,2,2
1308570382,2,2
1308918101,2,4
1309185281,5,2
1309212512,2,2
1309291205,4,2
1309483503,8,3
1309958362,2,2
1309967741,5,2
1310155085,2,2
1310392977,2,2
1310406279,2,2
1310717417,3,2
1310718337,2,2
1310776406,2,3
1310660678,5,2
1311165556,3,2
1311205912,2,2
1311246207,2,2
1311254588,2,2
1311268030,2,2
1312103511,2,2
1312188558,2,2
1312810447,2,2
1312886004,2,2
1313063962,4,2
1313226538,2,2
1313245651,2,2
1313415168,2,2
1313420201,2,2
1313969440,8,2
1313995884,2,2
1314019743,6,2
1314039844,2,2
1314047575,20,3
1314189782,8,2
1314273754,3,2
1314273877,3,2
1314313810,2,2
1314348944,2,2
1314356167,2,2
1314445952,3,5
1314460885,3,2
1314718268,3,2
1314728528,2,2
1314900510,2,2
1315045959,3,3
1315044635,2,2
1314191624,4,2
1315154000,2,2
1315203654,2,2
1315383904,7,2
1315431149,2,2
1315490137,2,2
1315909399,4,2
1315949682,3,2
1316338103,2,2
1316443303,5,2
1316722061,3,49
1316706685,3,2
1316898325,2,2
1317076538,2,2
1317078938,2,2
1317086802,2,2
1317090726,3,2
1317093645,2,2
1317146793,3,2
1317291025,2,2
1317447613,2,2
1317464878,2,2
1317558444,3,4
1313597221,3,2
1317801010,6,2
1317861075,6,2
1317915771,2,2
1317901992,2,2
1318578428,2,2
1318649342,2,2
1318705406,3,2
1318879157,16,2
1319399837,3,3
1319660164,2,2
1320075466,2,2
1320086947,2,4
1320124167,17,2
1320273781,3,2
1320369777,3,3
1320683774,3,2
1321121592,2,2
1321378036,2,2
1321387544,2,2
1321390386,2,2
1321452130,2,2
1321638069,7,2
1322555002,2,2
1322980879,2,2
1323279044,2,4
1323529781,4,3
1323537899,3,5
1323644419,6,2
1323976896,4,2
1324078554,5,3
1324126217,3,3
1324639660,3,2
1324764640,2,5
1325335431,3,5
1355223876,4,3
1355228902,2,2
1353741289,5,2
1355344258,3,2
1355316762,5,2
1348471835,3,2
1355451339,2,2
1349018073,12,2
1349126120,4,2
1356046215,3,3
1356087786,3,2
1304225838,12,2
1304822992,14,2
1305434579,12,2
1306038837,9,2
1309662378,6,2
1310754972,5,2
1312080625,9,2
1312691246,2,2
1317953132,2,2
1318178479,3,2
1319602569,5,2
1320982670,3,2
1325561813,6,2
1325737446,8,2
1326741049,2,3
1327359228,6,2
1327636220,3,2
1327659491,2,10
1327921270,2,2
1328009271,2,2
1328170958,2,2
1328264241,5,2
1328698302,3,2
1329084621,15,2
1329517379,4,2
1330140487,2,2
1330511468,4,3
1330725830,2,2
1330726386,2,2
1331183114,3,2
1331237676,3,2
1331424853,3,2
1331598896,2,2
1331896365,2,2
1332346986,2,2
1332868144,3,2
1333218208,2,2
1333219569,2,2
1333413998,2,2
1334772174,5,2
1334955995,3,2
1334685429,5,2
1335147898,2,2
1335469011,2,2
1335995984,2,2
1336236221,2,2
1336247915,3,3
1336254558,4,2
1337396265,3,4
1337970091,5,5
1339000839,3,2
1340233177,3,5
1340233800,2,2
1340809972,3,2
1341007273,9,2
1341007578,2,2
1341854524,4,3
1341941544,2,2
1342572566,2,2
1342578111,3,2
1344869027,2,2
1345055384,3,2
1345911040,2,4
1346110113,2,2
1346704826,4,5
1346961420,3,2
1347046242,2,2
1347224501,4,2
1347242507,2,2
1347305919,5,16
1347375888,9,13
1347406145,4,2
1347426936,2,2
1347414933,2,3
1347517840,2,2
1347582816,15,4
1347609637,2,2
1347716399,4,2
1347749866,2,8
1347888210,2,9
1347914643,4,5
1347919124,7,6
22588405,3,2
1348092826,3,2
1348158739,6,2
1348243794,2,5
1348387231,2,2
1348407553,2,2
1348540232,2,2
1349062238,2,2
1349143040,3,20
1349240432,2,2
1349401470,5,2
1349402354,5,2
1349614722,55,3
1349928047,2,2
1350144053,2,2
1350514631,5,2
1350704416,3,2
1350759418,2,4
1351121984,2,3
1351254922,5,2
1351684987,3,2
1351719827,5,2
1352246708,2,2
1352290455,11,3
1352856176,3,2
1352884462,3,2
1354541515,2,4
1354569928,19,2
1354739084,3,4
1354776982,2,5
1354989048,2,2
1355180874,2,2
1347406025,2,2
1323221361,2,2
1348769638,5,2
1348833998,2,2
1297762273,2,2
1300328079,2,2
1302214722,2,2
1302215253,2,2
1302215744,2,2
1353009709,3,2
1354847481,2,2
1331900153,2,2
1355933621,2,2
1305727010,3,2
1314204853,2,2
1314205174,2,2
1309352516,2,2
1309451042,2,2
1310220790,2,2
1310480293,2,2
1342887434,2,2
1346810722,2,2
1295126084,2,2
1310735672,2,2
1312547987,2,2
1317149184,4,2
